policy,arm,seed,t,n,hit_rate,ttft_p50,ttft_p99,newcomer_share,newcomer_hit,t_add,turnover
longest_prefix,none,0,440.0,150,0.5013669326283982,0.1865249999999321,3.657945000012514,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,460.0,84,0.3954883609311255,0.36037500000745126,5.384837500007196,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,480.0,132,0.4153946841415857,0.1789500000128328,3.843163500039404,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,500.0,116,0.5300955847157235,0.17157500002161896,3.6301849999975815,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,520.0,94,0.3652848649841559,0.16552499999994552,8.303424000004378,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,540.0,111,0.39701522504357334,0.22024999999996453,3.7541999999551763,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,560.0,144,0.42840431394792206,0.21792499999997972,4.7528514999918725,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,580.0,115,0.4506596374374872,0.23519999999984975,5.4530289999627914,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,600.0,150,0.4139054390764371,0.21167499999927486,11.938629499972336,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,620.0,156,0.4764906642205176,0.19652500000000828,4.301012499958308,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,640.0,132,0.41312365446951643,0.2828499999941414,4.257621999981628,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,660.0,132,0.36524222523459193,0.2028500000000122,6.320826999998026,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,680.0,153,0.506580754236472,0.1678999999901407,3.8730180000028844,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,700.0,109,0.35301354516753236,0.19294999999999618,6.404401999987836,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,720.0,132,0.3438816171513626,0.6294999999832953,6.500637999993838,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,740.0,124,0.40504145949101245,0.17444999999406718,6.028416999995064,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,760.0,117,0.4110698427769555,0.1584500000000162,6.559273999977256,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,780.0,114,0.32218262538617454,0.30567499998670655,9.696104499959771,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,800.0,149,0.3201670503113521,0.4861999999886848,5.873765999990704,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,820.0,135,0.5566069569734364,0.11164999999994052,3.3193830000006774,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,840.0,96,0.33445538987430856,0.18545000000193568,7.7632924999950434,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,860.0,89,0.46367742731810285,0.21035000000063064,5.034330000000587,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,880.0,182,0.438359198130562,0.3375749999999016,4.842580499978377,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,900.0,99,0.2707224287155939,0.44859999999994216,9.999393999983555,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,920.0,119,0.5171443052307642,0.17279999997208506,4.3035989999948505,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,940.0,95,0.4289865729578381,0.20309999999994943,3.778502999997302,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,960.0,126,0.33200637464831223,0.3135499999864919,6.856899999993459,0.0,nan,397.19960000000003,136.40727438584724
longest_prefix,none,0,980.0,99,0.39342824526907083,0.4762499999752663,8.21114999996621,0.0,nan,397.19960000000003,136.40727438584724
hybrid,none,0,0.0,114,0.25191520450125476,0.48422499999999813,5.775049499999974,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,20.0,109,0.2870513188285876,0.19484999999999886,5.41948200000034,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,40.0,90,0.41522503103119823,0.12077499999858787,2.9715864999991064,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,60.0,110,0.30537601175164236,0.3468000000006697,6.61332300000108,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,80.0,121,0.353329274181696,0.5040000000001044,5.907280000001213,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,100.0,99,0.4460683962090473,0.1443000000003707,7.561282000001565,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,120.0,111,0.4004268939450528,0.4032000000000835,5.504630000001118,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,140.0,161,0.43110919971768413,0.4032000000000835,6.870759999997043,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,160.0,168,0.5860530608261652,0.1800999999981343,2.840387999988325,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,180.0,76,0.3453303386362576,0.11767500000034659,5.033799999999928,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,200.0,133,0.5396585262362602,0.14195000000108848,3.2180800000006604,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,220.0,141,0.3550890554936908,0.2352000000000487,6.101889999998557,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,240.0,108,0.49428702657637363,0.1037499999990672,5.011066000000796,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,260.0,127,0.28507795100222716,0.6056500000024698,5.865845000012646,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,280.0,120,0.45017162385933623,0.328450000017142,3.387388999997845,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,300.0,112,0.4401054225201793,0.10092499999993265,3.8903299999975007,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,320.0,120,0.29500393449639123,0.294925000006657,8.200605499988301,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,340.0,100,0.42225350705866,0.22290000000168675,4.662738500003686,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,360.0,97,0.34849693655453395,0.15164999999990414,7.455887999994115,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,380.0,115,0.5183799613746181,0.13439999999991414,3.7728109999970783,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,400.0,107,0.5034256148323303,0.16119999998807089,6.311075999995898,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,420.0,107,0.3025389341346947,0.501149999999825,6.69864999999764,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,440.0,150,0.5096154587016837,0.20715000000348027,3.1787325000024937,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,460.0,84,0.42840001371318864,0.7340250000244737,5.306573499990445,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,480.0,132,0.4531578372453662,0.13795000000877167,2.9012864999979353,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,500.0,116,0.48475135954655774,0.16487500000434352,3.6301849999975815,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,520.0,94,0.3795167428406815,0.1663499999999658,8.333256999992779,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,540.0,111,0.40408735176514815,0.4223500000000513,4.756079999987312,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,560.0,144,0.45064584515002676,0.24914999999992915,4.416958999999771,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,580.0,115,0.46533447857253146,0.23670000000004165,7.15537499997157,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,600.0,150,0.411399223801211,0.32394999999667107,8.387155499959917,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,620.0,156,0.4791574275640301,0.389724999998748,3.398462499978087,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,640.0,132,0.44729794798968586,0.49277499996651386,3.5113790000045046,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,660.0,132,0.3836366906632624,0.33900000000210184,5.7754564999976745,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,680.0,153,0.512004080424307,0.23519999999984975,4.005965999999486,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,700.0,109,0.35144923108259496,0.3364999999998872,6.278743999995968,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,720.0,132,0.36994807067194413,0.3949749999925416,5.8715329999943675,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,740.0,124,0.42515321787220595,0.20764999999886413,4.643494500005735,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,760.0,117,0.4396660057527437,0.19215000000076543,6.002267999994538,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,780.0,114,0.3800621673839421,0.35407499998893854,9.184237999976116,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,800.0,149,0.364917209821198,0.5734500000000935,4.8873019999938405,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,820.0,135,0.5533839014922992,0.09739999999999327,4.123729999994461,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,840.0,96,0.3469835731667129,0.28559999999981756,7.96440749996804,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,860.0,89,0.4707781536170018,0.30089999999404426,3.8253499999995744,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,880.0,182,0.46187576753187465,0.4929749999921569,4.365612499996999,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,900.0,99,0.29827382632824284,0.6888000000039938,7.009290000001257,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,920.0,119,0.5198085491006615,0.1462499999998954,2.2205839999701538,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,940.0,95,0.432003356171325,0.30839999996851475,4.459280999995996,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,960.0,126,0.3819542363210672,0.46834999998941385,5.644300000006012,0.0,nan,397.19960000000003,138.92556969634867
hybrid,none,0,980.0,99,0.4001227049398796,0.29280000001131157,8.866300000000479,0.0,nan,397.19960000000003,138.92556969634867
dualmap,none,0,0.0,114,0.23092227079281685,0.47039999999999904,6.940796500000039,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,20.0,109,0.270980016374732,0.3726000000000127,7.8179359999999765,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,40.0,90,0.4108771249471019,0.12329999999945684,4.6057514999999825,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,60.0,110,0.30582051831896645,0.4551249999995086,6.694570500001347,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,80.0,121,0.35601503285813263,0.3637500000000671,6.1535200000025485,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,100.0,99,0.4239222884157971,0.1714499999998509,9.268409000002151,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,120.0,111,0.4061636314743714,0.2716500000005908,6.0509900000003,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,140.0,161,0.41921655605825975,0.5181499999990535,8.072079999997923,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,160.0,168,0.57753160793936,0.24242499999608924,3.770240499999574,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,180.0,76,0.34260045453636623,0.23054999999767745,4.523550000000782,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,200.0,133,0.5149087054952157,0.1462500000000091,3.213136000000665,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,220.0,141,0.3554701689404451,0.2263500000006502,5.841570000001422,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,240.0,108,0.43301595801416215,0.18752499999999372,4.343029500000738,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,260.0,127,0.322401124138429,0.4697999999967237,5.705580000006235,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,280.0,120,0.3989843912495389,0.41272499999223555,2.9268120000178093,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,300.0,112,0.407723672039908,0.168874999999872,3.7600004999976013,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,320.0,120,0.33665609792765133,0.20807499999997958,9.249019999993074,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,340.0,100,0.4215624211223937,0.23267500000844166,4.8061705000045505,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,360.0,97,0.3583931047303316,0.18794999999988704,6.6566059999962945,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,380.0,115,0.5049884790391072,0.13489999999990232,4.598710999997057,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,400.0,107,0.5006411811219745,0.16799999999989268,3.723414999994145,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,420.0,107,0.28779532816568143,0.5709000000055084,9.071596999983266,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,440.0,150,0.5035187220388204,0.3108249999902739,3.2571880000027864,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,460.0,84,0.4525352257533683,0.5787500000021168,5.055754000001265,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,480.0,132,0.418262771719088,0.31207500000371624,3.944928499997941,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,500.0,116,0.43994694658178685,0.20222499999988486,2.999109999998106,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,520.0,94,0.24366699966475572,0.2125249999998573,15.393480999999296,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,540.0,111,0.3308157615939305,0.5661999999907721,8.043759999997622,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,560.0,144,0.4209872520505734,0.2734999999795491,5.401679000000092,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,580.0,115,0.4445056718002106,0.33679999998219046,5.904453999965782,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,600.0,150,0.4195633153865672,0.3406499999925927,7.449831999990506,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,620.0,156,0.47354567390787483,0.4338999999914108,3.710252500001884,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,640.0,132,0.46248303366748433,0.4272249999987139,4.1542859999995,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,660.0,132,0.3629961087787181,0.30329999998588164,6.090750000004846,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,680.0,153,0.4979062857795073,0.2369499999999789,5.510227999997996,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,700.0,109,0.35405642122415726,0.24669999999389347,6.247141999996057,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,720.0,132,0.36695779574019316,0.566599999999994,6.794952999994386,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,740.0,124,0.41954063413791937,0.3373750000000655,4.966264499996957,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,760.0,117,0.4253679242648496,0.30999999998869043,11.126470000003115,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,780.0,114,0.3484915081124325,0.6620749999943314,7.804484999997789,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,800.0,149,0.31650567362418286,0.6387999999996055,3.766069999995992,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,820.0,135,0.5533839014922992,0.14029999999149823,2.8478209999987687,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,840.0,96,0.3279185416740364,0.33812500000266255,7.459394999994577,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,860.0,89,0.510542220890836,0.23734999999419415,4.699212000000853,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,880.0,182,0.4304558076667817,0.4446250000027021,4.200099999997633,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,900.0,99,0.3082562167676084,0.7087499999959164,7.934749999987162,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,920.0,119,0.4947646567236253,0.2020999999998594,2.468893999978252,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,940.0,95,0.39821538418027164,0.4080499999984113,3.7589890000054917,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,960.0,126,0.3126987978672473,0.5056249999998386,5.692724999973109,0.0,nan,397.19960000000003,137.46764356569497
dualmap,none,0,980.0,99,0.39291328683285476,0.40984999996862825,8.214927999966896,0.0,nan,397.19960000000003,137.46764356569497
